hiding_date_vc,hiding_blz,hiding_rider,finder_date_vc,finder_blz,finder_rider,lat_degr,lon_degr,loc_desc,city,prov ,,,,,,,,,,
09-06-2015,28/91,Rik60NL,10-06-2015,28/93,Corney28,52.177,4.829694,aan bordje - Hogendijk,Zevenhoven,ZH,,,,,,,,,,
10-06-2015,28/93,Corney28,10-06-2015,28/94,coffeejunk,52.178543,4.857359,aan bak recreatieterrein de Snoek,Wilnis,Ut,,,,,,,,,,
10-06-2015,28/94,coffeejunk,11-06-2015,28/94,Roeleey,52.334109,4.654768,op balken - Groene Weelde,Vijfhuizen,NH,,,,,,,,,,
11-06-2015,28/94,Roeleey,12-06-2015,28/95,BSI,52.383022,4.893599,in plantsoentje - Westerdoksdijk,Amsterdam,NH,,,,,,,,,,
12-06-2015,28/95,BSI,12-06-2015,28/96,Fenrir-sol,51.560635,4.463165,aan Mariakapel - de Kapelberg,Roosendaal,NB,,,,,,,,,,
13-06-2015,28/96,Fenrir-sol,13-06-2015,28/97,bikedan,51.508,4.38507,aan paal Akkerweg,Wouw,NB,,,,,,,,,,
14-06-2015,28/97,bikedan,14-06-2015,28/98,Ronald_010,51.392998,4.314541,aan knotlinde - Aanwas,Ossendrecht,NB,,,,,,,,,,
14-06-2015,28/98,Ronald_010,15-06-2015,28/98,Fenrir-sol,51.899895,4.581328,naast E-kast Boelewerf,Ridderkerk,ZH,,,,,,,,,,
15-06-2015,28/99,Fenrir-sol,16-06-2015,28/100,nixor,51.522904,4.460861,bij zendmast Melis Stokelaan,Roosendaal,NB,,,,,,,,,,
16-06-2015,28/100,nixor,16-06-2015,28/100,Fenrir-sol,51.478151,4.473101,bij paaltje grens Essen/Nispen,Nispen,NB,,,,,,,,,,
17-06-2015,28/101,Fenrir-sol,17-06-2015,29/01,ArendJan,51.864224,4.551895,bij ingang foto Klein - Oosteinde,Barendrecht,ZH,,,,,,,,,,
17-06-2015,29/01,ArendJan,18-06-2015,29/03,Bomba,51.984699,4.65753,in knotwilg 4e Tochtweg,Moordrecht,ZH,,,,,,,,,,
19-06-2015,29/03,Bomba,20-06-2015,29/04,Ronald_010,52.06889,4.854509,aan hek Parallelweg West,Woerden,Ut,,,,,,,,,,
20-06-2015,29/04,Ronald_010,20-06-2015,29/04,Rik60NL,52.20342,4.815242,aan hek de Hoef O-zijde,de Hoef,Ut,,,,,,,,,,
20-06-2015,29/04,Rik60NL,20-06-2015,29/05,Vertaix,52.139171,4.893073,aan blikvanger - Houtkade,Kamerik,Ut,,,,,,,,,,
21-06-2015,29/05,Veraix,21-06-2015,29/06,Rik60NL,52.24772,4.849258,aan brug - Kerkenbovenweg,Amstelveen,NH,,,,,,,,,,
22-06-2015,29/06,Rik60NL,22-06-2015,29/06,Bomba,52.116435,4.804994,aan boom Hazekade,Bodegraven,ZH,,,,,,,,,,
22-06-2015,29/07,Bomba,23-06-2015,29/08,ArendJan,52.066105,4.807457,aan boom - Molendijkerdwarsweg,Nieuwerbrug,ZH,,,,,,,,,,
24-06-2015,29/08,ArendJan,26-06-2015,29/09,BSI,51.898249,4.30638,aan hek Koggehaven - Overbospad,Vlaardingen,ZH,,,,,,,,,,
26-06-2015,29/10,BSI,26-06-2015,29/10,Sjantaalfoutje,52.133686,6.005947,achter boom bij Loenense waterval,Loenen,Ge,,,,,,,,,,
26-06-2015,29/10,Sjantaalfoutje,27-06-2015,29/10,Bensi,52.256814,6.007617,aan paal picknickplek - Beemterweg,Beemte,Ge,,,,,,,,,,
27-06-2015,29/10,Bensi,28-06-2015,29/11,Amauta,52.145393,6.142193,in takkenril paddenpoel - Voorsterweg,Empe,Ge,,,,,,,,,,
28-06-2015,29/11,Amauta,29-06-2015,29/12,Kermit de Hond,53.18321,6.469898,aan paal bij Stobbenven - Hooiweg,Roderwolde,Dr,,,,,,,,,,
29-06-2015,29/12,Kermit de Hond,01-07-2015,29/13,Amauta,53.037965,6.450699,bij monument werkkamp de Fledders,Zuidvelde,Dr,,,,,,,,,,
01-07-2015,29/13,Amauta,01-07-2015,29/14,frankivo,53.055799,6.44573,bij boom bij hunnebed D2,Westervelde,Dr,,,,,,,,,,
01-07-2015,29/14,frankivo,03-07-2015,29/15,Amauta,52.7309,6.50546,onder metalen huisje - Edisonstraat,Hoogeveen,Dr,,,,,,,,,,
03-07-2015,29/16,Amauta,06-07-2015,29/16,Kermit de Hond,53.303464,7.080962,aan hoek dijkversterking Dollard,Termunten,Gr,,,,,,,,,,
06-07-2015,29/16,Kermit de Hond,09-07-2015,29/17,frankivo,53.061907,5.524797,bij boom Broereplein,Bolsward,Fr,,,,,,,,,,
10-07-2015,29/18,frankivo,10-07-2015,29/18,Amauta,52.85181,6.682399,aan paal Orvelterweg,Orvelte,Dr,,,,,,,,,,
10-07-2015,29/18,Amauta,11-07-2015,29/19,Bensi,52.216443,6.587024,in boom Weldammerlaan,Markelo,Ov,,,,,,,,,,
11-07-2015,29/19,Bensi,13-07-2015,29/19,BSI,52.129499,6.436832,onder liggende boom - Lochemseweg,Barchem,Ge,,,,,,,,,,
14-07-2015,29/20,BSI,15-07-2015,29/20,Roeleey,52.335482,4.853991,achter kastje - Jachthavenweg,Amsterdam,NH,,,,,,,,,,
16-07-2015,29/20,Roeleey,17-07-2015,29/21,Amauta,52.634032,5.41593,achter boom Houtribdijk Tintelhaven,Lelystad,Fl,,,,,,,,,,
17-07-2015,29/21,Amauta,19-07-2015,29/22,pdv_moto,52.963167,6.025636,achter boom 1e Compagnonsweg,Bontebok,Fr,,,,,,,,,,
19-07-2015,29/23,pdv_moto,19-07-2015,29/23,Amauta,53.407955,6.156788,achter huisje Bantswei,Anjum,Fr,,,,,,,,,,
19-07-2015,29/23,Amauta,19-07-2015,29/23,Kermit de Hond,53.235334,6.522718,aan trafohuisje Reitdiephaven,Groningen,Gr,,,,,,,,,,
20-07-2015,29/24,Kermit de Hond,20-07-2015,29/24,Ronald_010,52.996257,6.935858,in heg bij station Museumweg,Stadskanaal,Gr,,,,,,,,,,
20-07-2015,29/24,Ronald_010,21-07-2015,29/25,jaap43,51.930476,4.438215,in struik bij anker - Kleinpolderplein,Rotterdam,ZH,,,,,,,,,,
21-07-2015,29/25,jaap43,21-07-2015,29/25,Hans89,51.693131,4.629322,aan hek Goederenspoorweg,Moerdijk,NB,,,,,,,,,,
21-07-2015,29/25,Hans89,21-07-2015,29/25,bikedan,51.421616,3.914579,in heg Boeiertweg,Hoedekenskerke,Ze,,,,,,,,,,
22-07-2015,29/26,bikedan,22-07-2015,29/26,Roeleey,52.307129,5.136863,in heg bij Chrysal - Gooimeer,Naarden,NH,,,,,,,,,,
22-07-2015,29/26,Roeleey,22-07-2015,29/27,Ronald_010,52.297499,4.976347,bij kerk Renswoudestraat,Amsterdam,NH,,,,,,,,,,
22-07-2015,29/27,Ronald_010,22-07-2015,29/27,Roeleey,52.193032,4.612756,aan poot bord Veenderveld,Roelofarendsveen,ZH,,,,,,,,,,
23-07-2015,29/27,Roeleey,23-07-2015,29/28,BSI,52.303372,4.949564,aan boom bij Ikea - Huilenbergweg,Amsterdam,NH,,,,,,,,,,
23-07-2015,29/28,BSI,26-07-2015,29/29,Djoost,52.103662,5.263761,achter boomstam carpool N238,Zeist,Ut,,,,,,,,,,
26-07-2015,29/29,Djoost,28-07-2015,29/29,Ronald_010,52.438849,4.762205,aan bord - Overtoom,Westzaan,NH,,,,,,,,,,
28-07-2015,29/29,Ronald_010,29-07-2015,29/30,jaap43,52.011474,4.380026,in reclamezuil Ikea - Olof Palmerstraat,Delft,ZH,,,,,,,,,,
29-07-2015,29/30,jaap43,29-07-2015,29/30,NZo,51.967209,4.459521,bij boom aan de Landscheiding,Rotterdam,ZH,,,,,,,,,,
30-07-2015,29/31,NZo,31-07-2015,29/32,coffeejunk,52.211361,4.402391,onder boei parkeerplaats,Katwijk aan Zee,ZH,,,,,,,,,,
31-07-2015,29/32,coffeejunk,01-08-2015,29/32,vuurbloed,52.284156,4.661545,aan paal knooppunt 62,Hoofddorp,NH,,,,,,,,,,
01-08-2015,29/32,vuurbloed,02-08-2015,29/33,BSI,51.936923,5.959978,aan bolder steiger Looveer,Huissen,Ge,,,,,,,,,,
02-08-2015,29/33,BSI,02-08-2015,29/33,NZo,52.260885,5.496513,aan paal toegangshek Arlersteeg,Putten,Ge,,,,,,,,,,
03-08-2015,29/33,NZo,05-08-2015,29/34,Roeleey,52.347952,4.657918,in wildrooster Vlinderpad,Haarlem,NH,,,,,,,,,,
05-08-2015,29/34,Roeleey,05-08-2015,29/35,Corney28,52.294728,4.944326,aan hek gamma Sijsjesbergweg,Amsterdam,NH,,,,,,,,,,
06-08-2015,29/35,Corney28,08-08-2015,29/36,BSI,52.029452,4.165519,in bosje P-terrein Strandweg,Ter Heide,ZH,,,,,,,,,,
09-08-2015,29/36,BSI,10-08-2015,29/37,Roeleey,52.128467,4.651719,aan bunker Weteringpad,Alphen a/d Rijn,ZH,,,,,,,,,,
10-08-2015,29/37,Roeleey,10-08-2015,29/38,Vertaix,52.324628,4.892526,aan boom de Borcht,Amsterdam,NH,,,,,,,,,,
11-08-2015,29/38,Vertaix,11-08-2015,29/38,Rik60NL,52.287777,4.90931,aan vangrail Polderweg,Ouderkerk a/d amstel,NH,,,,,,,,,,
11-08-2015,29/38,Rik60NL,11-08-2015,29/39,Coenster,52.199709,4.998691,aan bolder A'dam-Rijnkanaal,Nieuwersluis,Ut,,,,,,,,,,
11-08-2015,29/39,Coenster,11-08-2015,29/39,coffeejunk,52.323915,4.773972,aan paaltje bij McDonald,Schiphol,NH,,,,,,,,,,
11-08-2015,29/40,coffeejunk,12-08-2015,29/40,Artemecion,52.610956,4.707454,achter E-kast Nijenburg,Heiloo,NH,,,,,,,,,,
12-08-2015,29/40,Artemecion,13-08-2015,29/41,Bigtwim,52.532277,4.779507,aan hek voetbalveld - Monnikbinnen,de Rijp,NH,,,,,,,,,,
13-08-2015,29/42,Bigtwim,14-08-2015,29/43,Artemecion,52.501204,4.694925,bij bankje aan de Richel,Heemskerk,NH,,,,,,,,,,
14-08-2015,29/44,Artemecion,15-08-2015,29/44,Bigtwim,52.533297,4.716115,aan hek molen de Kat - Limmerweg,Uitgeest,NH,,,,,,,,,,
15-08-2015,29/44,Bigtwim,16-08-2015,29/45,Coenster,52.460589,4.585909,in kraam P-terrein Trawlerkade,Ijmuiden,NH,,,,,,,,,,
16-08-2015,29/45,Coenster,17-08-2015,29/47,Rik60NL,52.266841,4.61671,in heg Componistenweg,Nieuw-Vennep,NH,,,,,,,,,,
18-08-2015,29/47,Rik60NL,18-08-2015,29/47,Roeleey,52.286997,5.022918,achter E-kast  P-plaats Kanaaldijk-O,Weesp,NH,,,,,,,,,,
19-08-2015,29/48,Roeleey,19-08-2015,29/48,Lekkerbekje,52.297185,4.958408,onder treeplank portocabin,Amsterdam,NH,,,,,,,,,,
19-08-2015,29/48,Lekkerbekje,20-08-2015,29/49,Amauta,51.999204,4.366686,onder boom - de Nieuwe Haven,Delft,ZH,,,,,,,,,,
21-08-2015,29/50,Amauta,22-08-2015,29/50,leeqnl,53.169254,7.196534,aan muur doorgang - Hamdijk,Nieuweschans,Gr,,,,,,,,,,
22-08-2015,29/51,leeqnl,23-08-2015,29/51,Amauta,53.218878,6.549145,in heg bij watertoren,Groningen,Gr,,,,,,,,,,
23-08-2015,29/52,Amauta,24-08-2015,29/52,leeqnl,53.197857,6.514003,aan E-kast transferium,Hoogkerk,Gr,,,,,,,,,,
24-08-2015,29/52,leeqnl,25-08-2015,29/53,Amauta,53.241043,6.601983,bij klimtoren Bjoeks - Bieskemaar,Groningen,Gr,,,,,,,,,,
25-08-2015,29/53,Amauta,28-08-2015,29/54,leoniie,53.168358,6.47479,aan hek - Hoofdstraat,Roderwolde,Dr,,,,,,,,,,
28-08-2015,29/54,leoniie,29-08-2015,29/55,Amauta,52.987833,6.510624,aan boom P-plaats Baggelhuizen,Assen,Dr,,,,,,,,,,
29-08-2015,29/55,Amauta,30-08-2015,29/55,pdv_moto,53.067747,7.072134,onder brug slotgracht Wedderburcht,Wedde,Gr,,,,,,,,,,
30-08-2015,29/56,pdv_moto,01-09-2015,29/57,Dirk130,52.092808,4.290027,naast hek - Scheveningseweg,Den Haag,ZH,,,,,,,,,,
01-09-2015,29/57,Dirk130,02-09-2015,29/58,Meifesto,52.060875,4.382638,bij ADO-stadion - Haagskwartier,Den Haag,ZH,,,,,,,,,,
02-09-2015,29/58,Meifesto,04-09-2015,29/59,ArendJan,51.870014,4.51617,aan lantaarnpaal Maeterlinckpad,Rotterdam,ZH,,,,,,,,,,
04-09-2015,29/59,ArendJan,05-09-2015,29/59,pdv_moto,52.006619,4.687793,achter E-kasten - Voltaweg,Gouda,ZH,,,,,,,,,,
06-09-2015,29/60,pdv_moto,09-09-2015,29/61,-Floris-,51.568194,3.523752,achter witte zuil - kasteel Westhove,Domburg,Ze,,,,,,,,,,
09-09-2015,29/61,-Floris-,10-09-2015,29/62,Amauta,51.455718,3.653333,achter paaltje - fort Rammekens,Ritthem,Ze,,,,,,,,,,
11-09-2015,29/63,Amauta,12-09-2015,29/63,BSI,53.462288,6.834655,aan paal op havenhoofd,Eemshaven,Gr,,,,,,,,,,
13-09-2015,29/64,BSI,13-09-2015,29/64,Bensi,51.983701,5.826988,achter stammetje bij monument,Oosterbeek,Ge,,,,,,,,,,
13-09-2015,29/65,Bensi,19-09-2015,29/67,Sjantaalfoutje,51.99865,6.193875,aan steiger Oude Ijssel - Emilweg,Hoog Keppel,Ge,,,,,,,,,,
19-09-2015,29/67,Sjantaalfoutje,20-09-2015,29/67,Bensi,51.909779,6.106774,aan paal - Babberichseweg,Babberich,Ge,,,,,,,,,,
20-09-2015,29/67,Bensi,20-09-2015,28/68,BSI,51.887449,6.034438,aan boompje - Rijndijk,Pannerden,Ge,,,,,,,,,,
21-09-2015,29/68,BSI,22-09-2015,29/69,Bigtwim,52.324648,4.938511,achter stalling - Rijksstraatweg,Duivendrecht,NH,,,,,,,,,,
23-09-2015,29/69,Bigtwim,24-09-2015,29/70,ootje,52.59607,4.650111,aan bord heemtuin,Egmond-Binnen,NH,,,,,,,,,,
26-09-2015,29/70,ootje,29-09-2015,29/71,Amauta,52.990384,5.49317,aan hek fietspad,Nijhuizum,Fr,,,,,,,,,,
29-09-2015,29/72,Amauta,30-09-2015,29/72,pdv_moto,52.241245,7.065715,onder steen Drielandsteen,Overdinkel,Ov,,,,,,,,,,
01-10-2015,29/73,pdv_moto,02-10-2015,29/74,jaap43,52.098211,4.304457,bij beeld Plesman - Plesmanweg,Den Haag,ZH,,,,,,,,,,
02-10-2015,29/74,jaap43,03-10-2015,29/75,Amauta,51.656416,5.152321,in bord Giersbergen,Giersbergen,NB,,,,,,,,,,
03-10-2015,29/75,Amauta,05-10-2015,29/77,pdv_moto,50.941,5.854727,aan kalfjebij Huize ten Dijcken,Spaubeek,Li,,,,,,,,,,
06-10-2015,29/77,pdv_moto,08-10-2015,29/78,Dirk130,52.098032,4.294284,achter E-kast Prof. Ver_Huellweg,Den Haag,ZH,,,,,,,,,,
08-10-2015,29/78,Dirk130,08-10-2015,29/78,jaap43,51.951249,4.851334,aan fietsbrug Opweg,Schoonhoven,ZH,,,,,,,,,,
08-10-2015,29/78,jaap43,08-10-2015,29/78,Hans89,51.95019,4.602726,in knotwilg Bermweg,Nieuwerkerk a/d IJssel,ZH,,,,,,,,,,
08-10-2015,29/78,Hans89,09-10-2015,29/79,tdemmer,51.916923,4.578672,aan infobord Algerastuw,Capelle aan den Ijssel,ZH,,,,,,,,,,
09-10-2015,29/79,tdemmer,09-10-2015,29/79,Ronald_010,51.975151,4.546812,onder berk - Ivoorzwampad,Rotterdam,ZH,,,,,,,,,,
10-10-2015,29/79,Ronald_010,10-10-2015,29/80,Bensi,52.322181,6.501205,op rotonde N 347,Rijssen,Ov,,,,,,,,,,
10-10-2015,29/80,Bensi,11-10-2015,29/81,BSI,52.16559,6.395915,aan paaltje kunstwerk - Rengersweg,Lochem,Ge,,,,,,,,,,
11-10-2015,29/81,BSI,19-10-2015,29/83,Bensi,52.127882,5.60326,aan watertappunt NS-station,Barneveld,Ge,,,,,,,,,,
19-10-2015,29/83,Bensi,23-10-2015,29/85,BSI,52.115054,6.000396,achter boom P-plaats ereveld,Loenen,Ge,,,,,,,,,,
24-10-2015,29/85,BSI,25-10-2015,29/86 ,pdv_moto,51.276988,4.073102,onder brug Livingtonstraat,Hulst,Ze,,,,,,,,,,
25-10-2015,29/86,pdv_moto,25-10-2015,29/87,Amauta,51.545086,3.468069,bij paaltje Baaiweg/Trommelweg,Westkapelle,Ze,,,,,,,,,,
25-10-2015,29/87,Amauta,07-11-2015,29/91,Bassjunky,53.465889,6.74954,"onder bank bij ""hemelpoort""",Uithuizermeeden,Gr,,,,,,,,,,
07-11-2015,29/91,Bassjunky,11-11-2015,29/93,Kermit de Hond,53.130323,6.587865,aan berk P-terrein Douane,Eelde,Dr,,,,,,,,,,
11-11-2015,29/93,Kermit de Hond,12-11-2015,29/93,Amauta,53.20878,6.540234,in heg P-terrein Tuinland - Peizerweg,Groningen,Gr,,,,,,,,,,
13-11-2015,29/93,Amauta,14-11-2015,29/94,Bensi,52.414081,6.216025,achter boomstam - Assendorperdijk,Wijhe,Ov,,,,,,,,,,
15-11-2015,29/95,Bensi,19-11-2015,29/96,ootje,52.100905,6.319971,onder brug Baakse Beek bij kasteel,Vorden,Ge,,,,,,,,,,
21-11-2015,29/97,ootje,26-11-2015,29/97,Bigtwim,52.54733,4.662884,in P-garage Bakkerspleintje,Castricum,NH,,,,,,,,,,
27-11-2015,29/98,Bigtwim,02-12-2015,29/100,ootje,52.485173,4.670949,bij paaltje St. Aagtendijk,Beverwijk,NH,,,,,,,,,,
03-12-2015,30/01,ootje,11-12-2015,30/03,BSI,51.838657,5.946515,aan hek bij E-huis - Thornsestraat,Persingen,Ge,,,,,,,,,,
12-12-2015,30/03,BSI,16-12-2015,30/05,pdv_moto,51.27832,4.051285,in heg bij de vos Reynaerde,Hulst,Ze,,,,,,,,,,
16-12-2015,30/05,pdv_moto,20-12-2015,30/06,Dirk130,52.097251,4.306555,in omranding klok - Plesmanweg,Den Haag,ZH,,,,,,,,,,
20-12-2015,30/07,Dirk130,23-12-2015,30/08,Ronald_010,52.050648,4.545186,aan hek bij Javalaan,Zoetermeer,ZH,,,,,,,,,,
23-12-2015,30/08,Ronald_010,24-12-2015,30/09,Meifesto,51.97207,4.461679,aan hek Spoorhaven,Berkel en Rodenrijs,ZH,,,,,,,,,,
24-12-2015,30/09,Meifesto,24-12-2015,30/09,pdv_moto,51.868824,4.500136,in bosje P-terrein Zuiderpark,Rotterdam,ZH,,,,,,,,,,
25-12-2015,30/09,pdv_moto,28-12-2015,30/10,wesleyc,51.987719,4.117543,in bosje Strandboulevard,Hoek van Holland,ZH,,,,,,,,,,
28-12-2015,30/10,wesleyc,28-12-2015,30/11,Dirk130,52.038421,4.23798,bij boom P-terrein de Uithof,Den Haag,ZH,,,,,,,,,,
29-12-2015,30/11,Dirk130,30-12-2015,30/12,Ronald_010,51.92224,4.466231,in heg speeltuin - Diergaardesingel,Rotterdam,ZH,,,,,,,,,,
31-12-2015,30/12,Ronald_010,03-01-2016,30/13,BSI,51.956235,4.461009,onder reclameplateau - 16-Hoven,Rotterdam,ZH,,,,,,,,,,
04-01-2016,30/13,BSI,08-01-2016,30/15,pdv_moto,52.161641,5.59833,onder fietsenberging NS,Barneveld,Ge,,,,,,,,,,
09-01-2016,30/15,pdv_moto,12-01-2016,30/15,tdemmer,51.959454,4.299901,aan brug Gaagweg/Oostgaag,Schipluiden,ZH,,,,,,,,,,
12-01-2016,30/15,tdemmer,14-01-2016,30/16,Dirk130,52.021823,4.476465,in boon Negenhovensepad,Berkel en Rodenrijs,ZH,,,,,,,,,,
14-01-2016,30/16,Dirk130,16-01-2016,30/17,Hans89,51.828914,4.007642,in boom Havendijk,Goedereede,ZH,,,,,,,,,,
16-01-2016,30/17,Hans89,18-01-2016,30/17,-Floris-,51.554779,3.601009,aan boom molen Jonge Johannes,Serooskerke,Ze,,,,,,,,,,
19-01-2016,30/18,-Floris-,19-01-2016,30/18,Hans89,51.441288,3.596664,aan steiger bij Piet Heinkade,Vlissingen,Ze,,,,,,,,,,
20-01-2016,30/18,Hans89,26-01-2016,30/19,tdemmer,51.985845,4.671758,aan muur Veerstoep,Moordrecht,ZH,,,,,,,,,,
27-01-2016,30/19,tdemmer,27-01-2016,30/19,ArendJan,51.973898,4.546106,aan steiger Koraalzwampad,Rotterdam,ZH,,,,,,,,,,
28-01-2016,30/20,ArendJan,28-01-2016,30/20,Hans89,51.923801,4.416803,aan brug Thurledeweg,Rotterdam,ZH,,,,,,,,,,
28-01-2016,30/21,Hans89,29-01-2016,30/21,tdemmer,51.919346,4.588763,aan hek streekmuseum,Krimpen aan den IJssel,ZH,,,,,,,,,,
29-01-2016,30/21,tdemmer,31-01-2016,30/21,Thijs67,51.963519,4.9335,aan hek Lekdijk West,Lopik,Ut,,,,,,,,,,
01-02-2016,30/22,Thijs67,02-02-2016,30/22,pdv_moto,52.143772,5.282892,aan paaltje Heerspoor W-zijde,Soest,Ut,,,,,,,,,,
02-02-2016,30/22,pdv_moto,04-02-2016,30/24,Dirk130,52.11304,4.294032,in bloembak Harstenhoekweg,Den Haag,ZH,,,,,,,,,,
04-02-2016,30/24,Dirk130,06-02-2016,30/24,Fuck Het Milieu,52.089962,4.648767,aan hek sporovergang Paddegat,Boskoop,ZH,,,,,,,,,,
07-02-2016,30/25,Fuck Het Milieu,07-02-2016,30/25,Ronald_010,51.952402,4.316849,aan boompje - Schouwkade,Maasland,ZH,,,,,,,,,,
07-02-2016,30/25,Ronald_010,09-02-2016,30/26,Meifesto,51.867643,4.437006,aan hek eind Stationsstraat,Rhoon,ZH,,,,,,,,,,
09-02-2016,30/26,Meifesto,09-02-2016,30/26,Fuck Het Milieu,51.870911,4.568273,aan slootkant Krommeweg,Ridderkerk,ZH,,,,,,,,,,
09-02-2016,30/26,Fuck Het Milieu,10-02-2016,30/27,ArendJan,51.918294,4.402763,aan ruine Broersvest,Schiedam,ZH,,,,,,,,,,
11-02-2016,30/28,ArendJan,11-02-2016,30/28,Amauta,52.024304,4.678453,aan gevel - Burg. Van Reenensingel,Gouda,ZH,,,,,,,,,,
11-02-2016,30/28,Amauta,12-02-2016,30/29,Janhertog,52.763486,5.899878,aan trap bij Kruithuis,Blankenham,Ov,,,,,,,,,,
12-02-2016,30/29,Janhertog,19-02-2016,30/31,Amauta,52.80364,6.084928,achter E-kast - Ruxveenseweg,Tuk,Ov,,,,,,,,,,
19-02-2016,30/31,Amauta,22-02-2016,30/32,frankivo,52.953057,6.54075,aan hek bij TT-circuit,Assen,Dr,,,,,,,,,,
22-02-2016,30/32,frankivo,26-02-2016,30/33,Amauta,52.989386,6.866106,onder venster AVeBe - Vaart,Gasselternijveen,Dr,,,,,,,,,,
26-02-2016,30/33,Amauta,27-02-2016,30/34,Janhertog,52.516376,6.083013,aan trap Katerdijk,Zwolle,Ov,,,,,,,,,,
27-02-2016,30/34,Janhertog,28-02-2016,30/35,Amauta,52.788373,6.091487,in heg - Hooidijk,Steenwijk,Ov,,,,,,,,,,
28-02-2016,30/35,Amauta,04-03-2016,30/36,pdv_moto,53.179144,6.391886,aan eind P-terrein Nienoordsingel,Midwolde,Gr,,,,,,,,,,
05-03-2016,30/37,pdv_moto,07-03-2016,30/38,Meangreengirl/MeanBlueMan,51.345866,4.231851,aan hek Lignestraat,Nieuw-Namen,Ze,,,,,,,,,,
08-03-2016,30/39,Meangreengirl/MeanBlueMan,10-03-2016,30/40,Amauta,51.245176,3.919368,onder trog - Fortdijk-West,Koewacht,Ze,,,,,,,,,,
11-03-2016,30/41,Amauta,12-03-2016,30/41,pdv_moto,53.233334,7.168564,"aan kunstwerk ""Hongerige Wolf""",Drieborg,Gr,,,,,,,,,,
12-03-2016,30/42,pdv_moto,13-03-2016,30/42,bikedan,51.499081,3.525701,aan poort van de kerk,Biggekerke,Ze,,,,,,,,,,
13-03-2016,30/43,bikedan,16-03-2016,30/44,ad patat,51.512886,4.005301,aan boom P-terrein,Wemeldinge,Ze,,,,,,,,,,
17-03-2016,30/45,ad patat,23-03-2016,30/47,Amauta,51.535167,4.079936,onder bord camping Gorishoek,Scherpenisse,Ze,,,,,,,,,,
23-03-2016,30/47,Amauta,24-03-2016,30/47,Bensi,52.009175,6.350899,aan bord 30 km - Ruurloseweg,Zelhem,Ge,,,,,,,,,,
24-03-2016,30/48,Bensi,26-03-2016,30/49,pdv_moto,51.703809,5.676973,in bosje bij molen - Kerkstraat,Zeeland,NB,,,,,,,,,,
26-03-2016,30/49,pdv_moto,26-03-2016,30/49,BSI,51.73315,5.520821,tegen lataarnpaal - Kerkstraat,Heesch,NB,,,,,,,,,,
26-03-2016,30/49,BSI,27-03-2016,30/50,Rainbow600,50.861027,5.823523,bij monument Cauberg,Valkenburg,Li,,,,,,,,,,
28-03-2016,30/50,Rainbow600,28-03-2016,30/51,Fuck Het Milieu,51.904168,4.16415,bij lantaarnpaal Asylplein,Brielle,ZH,,,,,,,,,,
28-03-2016,30/51,Fuck Het Milieu,29-03-2016,30/52,ArendJan,51.926441,4.401091,aan voet geluidsscherm A20,Schiedam,ZH,,,,,,,,,,
30-03-2016,30/52,ArendJan,31-03-2016,30/54,tdemmer,52.009215,4.731366,onder dak balkenhuisje waaiersluis,Gouda,ZH,,,,,,,,,,
01-04-2016,30/54,tdemmer,02-04-2016,30/56,Bensi,52.028456,6.052601,aan boom P-plaats Beekhuizenseweg,Rheden,Ge,,,,,,,,,,
02-04-2016,30/56,Bensi,02-04-2016,30/56,Amauta,52.153893,5.981887,achter E-kast Hulleweg,Beekbergen,Ge,,,,,,,,,,
03-04-2016,30/57,Amauta,03-04-2016,30/57,BSI,52.955323,4.72579,aan hek bij Lange Jaap,Huisduinen,NH,,,,,,,,,,
03-04-2016,30/57,BSI,04-04-2016,30/58,Bensi,52.179144,5.597912,bij hek Baron van Nagellstraat,Voorthuizen,Ge,,,,,,,,,,
04-04-2016,30/58,Bensi,08-04-2016,30/60,Amauta,52.062632,5.895714,aan hek Deelenseweg,Deelen,Ge,,,,,,,,,,
09-04-2016,30/61,Amauta,12-04-2016,30/63,pdv_moto,53.390961,6.674246,aan brug Veilingweg,Doodstil,Gr,,,,,,,,,,
12-04-2016,30/63,pdv_moto,14-04-2016,30/65,Coenster,52.090682,4.279277,in plantsoen Gem. Museum,Den Haag,ZH,,,,,,,,,,
15-04-2016,30/65,Coenster,15-04-2016,30/66,Wimis on,52.02548,5.173835,aan geluidsscherm Oude Station,Houten,Ut,,,,,,,,,,
16-04-2016,30/66,Wimis on,16-04-2016,30/66,ronk,52.049689,5.144681,achter boom P-plaats fort 't Hemeltje,Houten,Ut,,,,,,,,,,
16-04-2016,30/67,ronk,16-04-2016,30/68,Rainbow600,51.824421,5.027659,bij knotwilg Dalemse Zelving,Dalem,ZH,,,,,,,,,,
17-04-2016,30/69,Rainbow600,17-04-2016,30/69,Amauta,52.957831,6.527822,in poort P-terrein TT-circuit,Assen,Dr,,,,,,,,,,
17-04-2016,30/69,Amauta,28-04-2016,60/73,Roeleey,53.281573,6.215493,in boom bij grondstation,Burum,Gr,,,,,,,,,,
29-04-2016,30/73,Roeleey,29-04-2016,30/74,pdv_moto,51.985178,4.100309,aan voet radarpost 3,Hoek van Holland,ZH,,,,,,,,,,
29-04-2016,30/74,pdv_moto,29-04-2016,30/75,Dirk130,52.098274,4.300358,aan voet boom - Hubertusviaduct,Den Haag,ZH,,,,,,,,,,
